,FragmentID, SessionEndDate,Tono emocional,¿Cuándo sucedieron,¿La experiencia que compartiste es?,¿Qué tan común?,¿Por cuánto tiempo?,¿Quién crees que debe saber sobre esta historia?,¿En cuántos colegios/escuelas has estado?,Edad,Grado,Institucion Educativa Distrital,Género,FragmentEntry,StoryTitle,Temas,Familia,EstudiosAcudiente,Describe algo que es…,Sentí que tuve…,Las materias en clase...,El aprendizaje aplicado...,El aprendizaje por descubrimiento...,El auto-aprendizaje...,AreaLaHistoriaInvolucra,AreaEstaHistoriaMeEnseño,AreaLaLeccionImpactoEn,AreaEsImportante
301,e624a5a1-3f0c-43fd-9bcb-6acb0150700c,2019/07/22 14:22:50.985,Muy Feliz,Hace más de dos años,Una experiencia que alguien te compartió,Común,Por mucho tiempo,Nadie,En más de 4,10,4,3. Bello Oriente,masculino,vez iva caminando repente encontre bella fior iguelia tan rico puse jarron flores puse enagua pusiera mas bonita,bella flor,Innovación / creatividad,otros familiares,Bachiller,Pasa todo el tiempo,Total control,Me interesa poco / Importa mucho para mi futuro,Me interesa mucho / Importa poco para mi futuro,Me interesa mucho / Importa poco para mi futuro,Me interesa poco / Importa mucho para mi futuro,A mi,Importancia de experimentar,Entender sucede alrededor,Trabajar en equipo
302,cde890f6-f11f-4bf9-86a0-a7fe0019e9c8,2019/07/24 20:01:51.800,Triste,Siempre,Experiencia personal,Pasa todo el tiempo,Por siempre,Los profesores y las directivas,Sólo en este,11,5,7. Jesús Amigo,femenino,colegio bueno habeces compañeros molestan molesta gusta profes enojan gritan gustan compañeros griten silencio gusta,colegio,Educación / aprendizaje,"Papá,mamá,otros familiares","Primaria,Bachiller",Pasa todo el tiempo,Poco control,Me interesa mucho / Importa poco para mi futuro,Me interesa poco / Importa poco para mi futuro,Me interesa poco / Importa mucho para mi futuro,Me interesa mucho / Importa poco para mi futuro,Profesores,,Entender sucede alrededor,Comprender a los otros
303,276f7f67-4060-4c23-b065-17c1f7bd16f0,2019/08/01 12:37:11.132,Indiferente,Siempre,Experiencia personal,Común,Por algun tiempo,Los profesores y las directivas,En 3,15,8,10. Rodrigo Correa Palacio,masculino,bueno colegio cancha aya pasa tiempo salimos descanso malo casi abren cancha gusta colegio profesoras caen bien,,Relación con los profesores,"Papá,mamá,Hermanos",Bachiller,Pasa todo el tiempo,Poco control,,,Me interesa mucho / Importa poco para mi futuro,,Profesores,,Entender sucede alrededor,Comprender a los otros
304,f660edfd-84b4-4fef-b452-4fa9dd0dc27d,2019/07/18 12:14:44.762,Muy Feliz,Hace seis meses,Experiencia personal,Pasa una vez cada tanto,Por mucho tiempo,Los compañeros,En 3,12,6,9. Reino de Bélgica,femenino,llegue nueva inicio momento mas bonitos estudiando primas cada vez amañando mas colegio hermoso espacioso personas amables,manuela primer,Ninguna de las anteriores,mamá,Bachiller,,,Me interesa mucho / Importa poco para mi futuro,Me interesa poco / Importa mucho para mi futuro,Me interesa poco / Importa poco para mi futuro,Me interesa poco / Importa poco para mi futuro,A mi,Nuevas conocimientos habilidades/Comprender como son cosas,,Trabajar en equipo/Comprender a los otros
305,197ddf61-dcc8-453d-a807-577bfa21fcb1,2019/07/23 15:03:00.946,Indiferente,Siempre,Una opinión,Pasa todo el tiempo,Se me va a olvidar,Los profesores y las directivas,En más de 4,15,8,3. Bello Oriente,masculino,llevo colegio parece parte bien mal parece bien buen aprendizaje dependiendo cuidado pongas desplazados ayudan refrigerio malo cancha dañada salones mal puestos dañados,colegio,Ninguna de las anteriores,mamá,Bachiller,Pasa todo el tiempo,,Me interesa mucho / Importa mucho para mi futuro,Me interesa mucho / Importa poco para mi futuro,Me interesa mucho / Importa mucho para mi futuro,Me interesa mucho / Importa poco para mi futuro,Profesores,Comprender como son cosas,Entender sucede alrededor,
306,ddc4e0dc-82ae-4e8d-99a7-cee3696fb025,2019/07/22 14:14:01.390,Indiferente,Siempre,Experiencia personal,Común,Se me va a olvidar,Todo el mundo,En 3,16,9,8. Guadalupe,femenino,considero colegio bueno alavés pesado gusta profesores estrictospero chevere,pasa colegio,Relación con los profesores,"Papá,mamá,Hermanos,otros familiares",Pregrado (profesional),Completamente novedoso,Total control,Me interesa poco / Importa mucho para mi futuro,Me interesa mucho / Importa poco para mi futuro,Me interesa poco / Importa mucho para mi futuro,Me interesa mucho / Importa poco para mi futuro,A mi,Nuevas conocimientos habilidades,Entender sucede alrededor,Comprender a los otros
307,266f30c2-789d-499e-a358-7da48bea9c31,2019/07/18 14:08:32.273,Muy Feliz,El mes pasado,Una experiencia que alguien te compartió,Común,Por siempre,Los compañeros,En 3,10,5,1.Alfonso López Pumarejo,femenino,cuerdo mes pasado grupo mejor tarade portábamos bien termino año regresamos cambiamos ora jugamos salón hablamos portemos mal cole formacio salones día profesora enfermo frofesor bino ahora nosportamos mal,escuela brillante,Relación con los compañeros,"Papá,mamá,Hermanos",Bachiller,Pasa todo el tiempo,Total control,Me interesa mucho / Importa mucho para mi futuro,Me interesa mucho / Importa poco para mi futuro,Me interesa mucho / Importa mucho para mi futuro,Me interesa mucho / Importa mucho para mi futuro,A mi,Importancia de experimentar,Relación demás,Trabajar en equipo
308,64670f5d-1dc1-45c7-9fdb-3778ce13dc96,2019/08/06 18:08:48.170,Indiferente,No se,Una historia que escuchaste por ahí,Muy rara y única,Por siempre,Los compañeros,En 2,10,4,2.Álvaro Marín Velasco,femenino,colegio hey casa buernas gusta deportes mas cosas mas contar bueno cambiaria computadore gusta pues alla clases taekwondo amo coleguio,mejor colegio,Tecnología,mamá,Bachiller,Pasa todo el tiempo,Absolutamente ningun control,Me interesa mucho / Importa poco para mi futuro,Me interesa poco / Importa mucho para mi futuro,Me interesa mucho / Importa poco para mi futuro,Me interesa poco / Importa poco para mi futuro,Familia comunidad amigos,Importancia de experimentar,Oportunidades futuro,
309,19fef91b-92b4-4f23-9b44-5aa4e9e84847,2019/07/18 14:50:10.168,Indiferente,Hace un año,Experiencia personal,Muy rara y única,Por algun tiempo,Los profesores y las directivas,En más de 4,14,9,9. Reino de Bélgica,femenino,ninguna,ninguno,Educación / aprendizaje,"Papá,mamá,Hermanos",Primaria,Novedoso,Total control,,,Me interesa poco / Importa mucho para mi futuro,Me interesa poco / Importa mucho para mi futuro,A mi,Importancia de experimentar,Relación demás,Comprender a los otros
310,7b6e576b-e7ce-4cfe-97e7-201bacc06d61,2019/08/06 16:17:22.967,Feliz,Siempre,Una opinión,Común,Por algun tiempo,Nadie,En 2,16,9,2.Álvaro Marín Velasco,femenino,parece cool pude saber tener mas conocimiento acerca social parece ves parece colegio común animales profesores tratan ayudar problema,diferente,Comida,"Papá,mamá,Hermanos",Bachiller,Pasa frecuentemente,Control,,,,,Neutro,Nuevas conocimientos habilidades/Comprender como son cosas,Neutro,Neutro
311,3127c60f-79a5-4979-b143-5ab1354d733a,2019/07/15 13:27:34.781,Indiferente,Hace un año,Experiencia personal,Muy rara y única,Por siempre,Los compañeros,En 3,12,7,11. San Benito,masculino,contaría vez amigos llevamos juego hacer papeles cauchos tirar cogieron eramos coordinación bueno dieron oportunidad citaron así gusta colegio dan muchas oportunidades corregir errores seguir adelante estudio,guerra cauchos,Relación con los compañeros,"mamá,Hermanos,otros familiares",Bachiller,Completamente novedoso,Absolutamente ningun control,Me interesa mucho / Importa poco para mi futuro,,,,Profesores,Importancia de experimentar,Entender sucede alrededor,Trabajar en equipo
312,3d31ad5c-cc66-4f31-8f15-7ab95d86b012,2019/07/18 15:52:00.650,Muy Feliz,No se,Una opinión,Pasa todo el tiempo,Por siempre,Nadie,En más de 4,12,5,1.Alfonso López Pumarejo,masculino,colegio buen colegio voy bien respetuoso compañeros voy perder ganar,colegio,"Educación / aprendizaje,Relación con los compañeros","Papá,mamá",Bachiller,Completamente novedoso,Control,Me interesa mucho / Importa mucho para mi futuro,Me interesa mucho / Importa mucho para mi futuro,Me interesa mucho / Importa mucho para mi futuro,Me interesa poco / Importa mucho para mi futuro,A mi,,Entender sucede alrededor,Ser el mejor
313,3f48357b-da2a-4244-af41-bfa7ef733657,2019/07/24 19:33:16.007,Muy Feliz,No se,Una opinión,Muy rara y única,Por mucho tiempo,Los profesores y las directivas,Sólo en este,10,5,7. Jesús Amigo,femenino,colegio maravilloso gusta forma ser profesores alegrescompartidos enseñan bienlos profes gusta jugar clase respecto tema gusta salon hacen ruido duele cabesa oidos,lomejor escuela regular,Relación con los profesores,"Papá,mamá,Hermanos,otros familiares",Pregrado (profesional),Pasa todo el tiempo,,,,Me interesa poco / Importa mucho para mi futuro,,Profesores,Comprender como son cosas,Entender sucede alrededor,Trabajar en equipo
314,94b42dab-84cc-4d55-96c0-066f9557db17,2019/07/22 20:57:55.214,Triste,No se,Experiencia personal,Pasa una vez cada tanto,Por siempre,Los profesores y las directivas,En 3,10,4,8. Guadalupe,femenino,tenebrosa baño niña llora nadie sola escucho salgo corriendo aveces haciendo chis abren canillas lavando manos sierran canilla,llorona baño,Ninguna de las anteriores,mamá,"No tiene educación formal,Primaria",Pasa todo el tiempo,Absolutamente ningun control,Me interesa poco / Importa mucho para mi futuro,Me interesa mucho / Importa poco para mi futuro,Me interesa poco / Importa poco para mi futuro,Me interesa mucho / Importa poco para mi futuro,A mi,Comprender como son cosas,Entender sucede alrededor,Ser el mejor
315,a403b210-a878-4ee0-b878-d0401d082b46,2019/07/18 14:09:53.210,Muy Feliz,Siempre,Una opinión,Muy rara y única,Por algun tiempo,Nadie,Sólo en este,10,5,1.Alfonso López Pumarejo,femenino,buena compañeros buenos parten cosas profesores buenos esplicar,escuela buena,Educación / aprendizaje,otros familiares,Bachiller,,,Me interesa mucho / Importa mucho para mi futuro,Me interesa poco / Importa mucho para mi futuro,Me interesa poco / Importa mucho para mi futuro,Me interesa poco / Importa poco para mi futuro,Profesores,,,Trabajar en equipo
316,bb757bea-ffd6-4f8e-8447-15af51c48a7b,2019/07/22 21:39:43.941,Muy Feliz,No se,Una experiencia que alguien te compartió,Pasa una vez cada tanto,Por siempre,Los profesores y las directivas,Sólo en este,11,4,8. Guadalupe,femenino,amine gusta escuela poder aprender porfesssores mas porfesores gracia tabafar,escuela favorita,Educación / aprendizaje,"Papá,mamá,Hermanos",Bachiller,Pasa todo el tiempo,Absolutamente ningun control,Me interesa poco / Importa mucho para mi futuro,Me interesa mucho / Importa poco para mi futuro,Me interesa mucho / Importa mucho para mi futuro,Me interesa poco / Importa poco para mi futuro,Profesores,Importancia de experimentar,Relación demás,Trabajar en equipo
317,76b91869-14c5-4f7b-bb3a-6206d3318974,2019/07/15 13:37:22.074,Feliz,Siempre,Una opinión,Común,Se me va a olvidar,Nadie,En 2,12,7,11. San Benito,femenino,colegio ponen tareas sas explican bien,opinion estudiantes,Ninguna de las anteriores,"Papá,mamá,Hermanos,otros familiares",Bachiller,Completamente novedoso,,Me interesa poco / Importa poco para mi futuro,Me interesa mucho / Importa poco para mi futuro,,Me interesa mucho / Importa poco para mi futuro,Profesores,Importancia de experimentar,,Comprender a los otros
318,f27005d1-1811-46c2-ada0-040dd58f7070,2019/07/18 12:23:09.917,Feliz,No se,Una opinión,Común,Por algun tiempo,Nadie,En 2,11,6,9. Reino de Bélgica,masculino,maestros buenos aveces gritan casi,profesores,Ninguna de las anteriores,"Papá,mamá,Hermanos",Bachiller,Pasa todo el tiempo,Control,Me interesa poco / Importa poco para mi futuro,Me interesa poco / Importa mucho para mi futuro,Me interesa poco / Importa poco para mi futuro,Me interesa mucho / Importa poco para mi futuro,Neutro,Nuevas conocimientos habilidades,Entender sucede alrededor,Comprender a los otros
319,55e06c3a-4d7a-432f-9e23-375109a36558,2019/07/15 18:00:34.900,Indiferente,No se,Una opinión,Común,Se me va a olvidar,Nadie,En 3,11,6,11. San Benito,masculino,bueno,nose,"La seguridad en el colegio,Relación con los profesores,Ninguna de las anteriores","mamá,Hermanos",Postgrado (especialización maestría),Pasa frecuentemente,Absolutamente ningun control,Me interesa poco / Importa mucho para mi futuro,Me interesa mucho / Importa mucho para mi futuro,Me interesa poco / Importa mucho para mi futuro,Me interesa poco / Importa poco para mi futuro,Neutro,Neutro,Neutro,Neutro
320,33ca4e8e-0e2d-4b21-a750-495cde4ca7b0,2019/07/22 13:54:28.221,Indiferente,Hace más de dos años,Experiencia personal,Muy rara y única,Por algun tiempo,Los compañeros,En 2,10,4,3. Bello Oriente,masculino,primer dia llege colegio tenia amigas luego muchas amigas amigos,colegio bello oriete,Relación con los compañeros,"mamá,Hermanos",No tiene educación formal,Novedoso,Control,Me interesa mucho / Importa poco para mi futuro,Me interesa mucho / Importa poco para mi futuro,Me interesa mucho / Importa mucho para mi futuro,Me interesa mucho / Importa poco para mi futuro,A mi,Nuevas conocimientos habilidades,Entender sucede alrededor,Trabajar en equipo
321,76206063-185f-4fcd-9600-5f3b91991f90,2019/07/18 17:46:56.664,Muy Feliz,El mes pasado,Experiencia personal,Muy rara y única,Por siempre,Los profesores y las directivas,Sólo en este,15,9,16. Colegio Agustín Fernández IED,masculino,aprendimos muchas cosas habiamos aprendido colegio hacian ser mas felisez,proximo juan guillermo cuadrado,"Tecnología,La seguridad en el colegio,Comida,Innovación / creatividad,Relación con los compañeros,Relación con los profesores","Papá,mamá,Hermanos",Bachiller,Completamente novedoso,Total control,Me interesa poco / Importa poco para mi futuro,Me interesa poco / Importa mucho para mi futuro,Me interesa mucho / Importa mucho para mi futuro,Me interesa mucho / Importa mucho para mi futuro,A mi,Importancia de experimentar,Relación demás,Neutro
322,6a2109b6-0651-41e0-8260-bc91bd2452e7,2019/07/18 12:20:00.566,Muy Feliz,Siempre,Experiencia personal,Pasa todo el tiempo,Por algun tiempo,Todo el mundo,En 2,11,6,9. Reino de Bélgica,femenino,compartir amigos mas quiero colegio colegio gusta veces justa cosas haces colegio,cosas positivas colegio,"La seguridad en el colegio,Educación / aprendizaje",mamá,Primaria,Pasa todo el tiempo,Total control,Me interesa mucho / Importa mucho para mi futuro,Me interesa poco / Importa mucho para mi futuro,Me interesa mucho / Importa poco para mi futuro,Me interesa mucho / Importa mucho para mi futuro,Profesores,Nuevas conocimientos habilidades,Relación demás,Trabajar en equipo/Comprender a los otros
323,aefa7bb1-1f61-4d9b-b5af-f569b9e7aab9,2019/07/24 14:49:36.915,Indiferente,Siempre,Una opinión,Común,Por mucho tiempo,Los profesores y las directivas,En 3,12,7,7. Jesús Amigo,masculino,pienso colegio bueno educación respeto tratan mal estudiantes,jesus amigo opinion,Educación / aprendizaje,"Papá,otros familiares",Pregrado (profesional),Pasa frecuentemente,Total control,,Me interesa mucho / Importa poco para mi futuro,Me interesa poco / Importa mucho para mi futuro,Me interesa poco / Importa poco para mi futuro,Familia comunidad amigos,Importancia de experimentar,Entender sucede alrededor,Comprender a los otros
324,c960bdcd-a7a6-40c2-b734-ba4883024929,2019/07/24 14:26:53.618,Feliz,Hace dos años,Experiencia personal,Muy rara y única,Por siempre,Los compañeros,Sólo en este,12,6,7. Jesús Amigo,masculino,verdad tiempo colegio ido bien historia importante siempre quiero definir comienzo desarrollo ético colegio entregue medalla amigo llorando sentí eramos ganadores entregue medalla quería medalla podría tener amigoesas enseñanzas colegio gracias considero persona buena ética moral historia sera importante mejores experiencias colegio,niño prefiere amistad medalla debe ser,Relación con los compañeros,"mamá,Hermanos",Bachiller,Novedoso,,,,,,Familia comunidad amigos,Importancia de experimentar,Relación demás,Comprender a los otros
325,8708480c-6a87-4ac5-b135-43984bc6626f,2019/08/01 16:49:34.450,Feliz,Siempre,Una opinión,Pasa todo el tiempo,Por siempre,Todo el mundo,En 2,12,6,1.Alfonso López Pumarejo,femenino,colegio colegio maravilloso gusta cada dia aprendo cosas nuevas entretengoago cosas productivas aprender jugar,colegio divertido,Educación / aprendizaje,"mamá,Hermanos,otros",Bachiller,,Total control,Me interesa poco / Importa mucho para mi futuro,Me interesa mucho / Importa poco para mi futuro,Me interesa poco / Importa poco para mi futuro,Me interesa mucho / Importa poco para mi futuro,Neutro,Nuevas conocimientos habilidades,Neutro,Neutro
326,eb83379c-dca4-4196-bc22-8a61f3a7f2d4,2019/08/01 14:15:07.114,Muy Feliz,El mes pasado,Experiencia personal,Común,Por siempre,Todo el mundo,En más de 4,16,10,10. Rodrigo Correa Palacio,masculino,toda parte cosas negativas positivas aprender convivir proyecto reciclaje realizo colegio obtenía premio grupo ganador pareció bueno,reciclaje,Valores,Papá,Bachiller,Completamente novedoso,Control,,,Me interesa mucho / Importa poco para mi futuro,,A mi/Familia comunidad amigos,Comprender como son cosas/Importancia de experimentar,Entender sucede alrededor,Neutro
